ENROLMENT_ASN,ENROLMENT_SCHOOL_CODE,ENROLMENT_SCHOOL_YEAR,ENROLMENT_COURSE_CODE,ENROLMENT_ENTRY_DATE,ENROLMENT_EXIT_DATE
039380390,1306,2023,PED0770,31-AUG-22,04-NOV-22
039380390,1306,2023,MEC1910,31-JAN-23,06-APR-23
039380390,1306,2023,FAB1130,17-APR-23,27-JUN-23
039380390,1306,2024,SST2772,05-SEP-23,30-JAN-24
039380390,1306,2024,WLD1020,05-SEP-23,30-JAN-24
039380390,1306,2024,WLD1070,06-NOV-23,30-JAN-24
039380390,1306,2023,HSS1080,31-JAN-23,27-JUN-23
039380390,1306,2023,MEC1040,31-JAN-23,06-APR-23
039380390,1306,2023,FAB1050,17-APR-23,27-JUN-23
039380390,1306,2024,CON1140,05-SEP-23,30-JAN-24
039380390,1306,2023,FOD1010,07-NOV-22,27-JAN-23
039380390,1306,2023,FAB1010,17-APR-23,27-JUN-23
039380390,1306,2023,WLD1130,17-APR-23,27-JUN-23
039380390,1306,2024,ELA2104,31-JAN-24,26-JUN-24
039380390,1306,2024,WLD2100,05-SEP-23,30-JAN-24
039380390,1306,2023,WLD1100,31-JAN-23,27-JUN-23
039380390,1306,2024,MAT2793,31-JAN-24,26-JUN-24
039380390,1306,2024,WLD1060,06-NOV-23,30-JAN-24
039380390,1306,2024,WLD1010,06-NOV-23,30-JAN-24
039380390,1306,2023,PED1445,31-AUG-22,27-JAN-23
039380390,1306,2023,ELA1104,31-AUG-22,27-JAN-23
039380390,1306,2023,FOD1020,07-NOV-22,27-JAN-23
039380390,1306,2024,FAB1910,05-SEP-23,30-JAN-24
039380390,1306,2023,SCN1288,31-AUG-22,27-JAN-23
039380390,1306,2024,CON1120,06-NOV-23,30-JAN-24
039380390,1306,2024,CON1010,05-SEP-23,30-JAN-24
039380390,1306,2023,MEC1015,31-JAN-23,06-APR-23
039380390,1306,2023,WLD1060,31-JAN-23,27-JUN-23
039380390,1306,2024,CON1130,06-NOV-23,30-JAN-24
039380390,1306,2023,SST1772,31-JAN-23,27-JUN-23
039380390,1306,2024,SCN2288,05-SEP-23,30-JAN-24
039380390,1306,2023,MAT1793,31-JAN-23,27-JUN-23
039380390,1306,2023,FOD1040,07-NOV-22,27-JAN-23
022022090,1101,2024,SCN1288,05-SEP-23,30-JAN-24
022022090,1101,2023,CON1910,15-JUN-23,27-JUN-23
022022090,1101,2024,CON2035,13-SEP-23,19-SEP-23
022022090,1101,2024,FOD1020,27-SEP-23,30-JAN-24
022022090,1101,2024,FOD1010,13-SEP-23,30-JAN-24
022022090,1101,2023,CON2150,16-JUN-23,27-JUN-23
022022090,1101,2024,MAT2793,31-JAN-24,26-JUN-24
022022090,1101,2023,REC1040,31-AUG-22,27-JAN-23
022022090,1101,2023,REC1050,31-AUG-22,27-JAN-23
022022090,1101,2024,FOD1060,19-OCT-23,30-JAN-24
022022090,1101,2024,FNA1400,20-SEP-23,30-JAN-24
022022090,1101,2024,FOD1910,15-DEC-23,30-JAN-24
022022090,1101,2023,SCN1270,31-AUG-22,27-JAN-23
022022090,1101,2023,MAT1793,19-JUN-23,27-JUN-23
022022090,1101,2023,REC2040,07-NOV-22,27-JAN-23
022022090,1101,2024,CON2050,13-SEP-23,19-SEP-23
022022090,1101,2024,ELA2104,05-SEP-23,30-JAN-24
022022090,1101,2023,CON1070,07-FEB-23,27-JUN-23
022022090,1101,2023,PED1445,31-AUG-22,27-JAN-23
022022090,1101,2023,REC1045,07-NOV-22,27-JAN-23
022022090,1101,2023,SST1772,31-JAN-23,27-JUN-23
022022090,1101,2023,MAT1791,31-AUG-22,27-JAN-23
022022090,1101,2023,MAT1791,31-JAN-23,16-JUN-23
022022090,1101,2024,FOD2170,09-JAN-24,30-JAN-24
022022090,1101,2023,ELA1104,31-JAN-23,27-JUN-23
022022090,1101,2024,SST2772,31-JAN-24,26-JUN-24
022022090,1101,2024,FOD2040,22-NOV-23,30-JAN-24
022022090,1101,2023,PED0770,31-AUG-22,27-JAN-23
022022090,1101,2023,CON1010,07-FEB-23,27-JUN-23
022022090,1101,2023,HSS1020,31-AUG-22,27-JAN-23
022022090,1101,2023,CON1180,12-JUN-23,27-JUN-23
022022090,1101,2024,SCN2288,31-JAN-24,26-JUN-24
022022090,1101,2024,CON2045,13-SEP-23,19-SEP-23
022022090,1101,2023,CON1120,07-FEB-23,27-JUN-23
022022090,1101,2024,FOD2070,13-NOV-23,30-JAN-24
002208933,1203,2023,FOD1030,01-DEC-22,27-JAN-23
002208933,1203,2024,ELA2105,31-JAN-24,26-JUN-24
002208933,2239,2023,CTR1010,02-NOV-22,15-JUN-23
002208933,1203,2024,SST2771,05-SEP-23,30-JAN-24
002208933,1203,2024,SCN2796,05-SEP-23,30-JAN-24
002208933,1203,2023,HCS2020,31-JAN-23,27-JUN-23
002208933,1203,2023,SCN1270,31-AUG-22,27-JAN-23
002208933,1203,2023,PED1445,31-AUG-22,27-JAN-23
002208933,1203,2024,MAT2793,31-JAN-24,26-JUN-24
002208933,1203,2024,FAB1010,06-NOV-23,30-JAN-24
002208933,1203,2023,MAT1791,31-AUG-22,27-JAN-23
002208933,1203,2023,FOD1020,03-OCT-22,27-JAN-23
002208933,1203,2024,CON1010,05-SEP-23,30-JAN-24
002208933,1203,2023,SST1771,31-JAN-23,27-JUN-23
002208933,1203,2024,FAB1130,06-NOV-23,30-JAN-24
002208933,1203,2024,CON1160,06-NOV-23,30-JAN-24
002208933,1203,2023,ELA1105,31-JAN-23,27-JUN-23
002208933,1203,2024,SCN2270,05-SEP-23,30-JAN-24
002208933,2239,2024,LDC2256,05-FEB-24,26-JUN-24
002208933,1203,2023,FOD1010,31-AUG-22,27-JAN-23
002208933,1203,2023,MEC3010,20-MAR-23,27-JUN-23
002208933,1203,2023,PED2445,31-JAN-23,27-JUN-23
002208933,1203,2024,COS1010,31-JAN-24,12-APR-24
002208933,2239,2023,HCS3000,03-OCT-22,20-DEC-22
002208933,1203,2023,PED0770,31-JAN-23,27-JUN-23
031101257,1108,2023,MAT1793,31-AUG-22,27-JAN-23
031101257,1108,2024,FOD2070,05-SEP-23,30-JAN-24
031101257,1108,2023,CON1010,09-FEB-23,27-JUN-23
031101257,1108,2023,FOD2180,06-MAR-23,27-JUN-23
031101257,1108,2024,FOD2170,17-NOV-23,30-JAN-24
031101257,1108,2023,PED1445,31-AUG-22,27-JAN-23
031101257,1108,2023,FOD1010,13-FEB-23,27-JUN-23
031101257,1108,2024,SST2772,31-JAN-24,26-JUN-24
031101257,1108,2024,FOD2050,05-OCT-23,30-JAN-24
031101257,1108,2023,SCN1288,31-JAN-23,27-JUN-23
031101257,1108,2023,MEC1150,11-JAN-23,27-JAN-23
031101257,1108,2023,FOD2100,30-MAR-23,27-JUN-23
031101257,1108,2024,FOD2190,10-JAN-24,30-JAN-24
031101257,1108,2023,MEC3010,27-JAN-23,27-JAN-23
031101257,1108,2023,CON1120,03-APR-23,27-JUN-23
031101257,1108,2023,FOD1060,21-APR-23,27-JUN-23
031101257,1108,2023,ELA1104,31-JAN-23,27-JUN-23
031101257,1108,2023,AGR3000,21-APR-23,27-JUN-23
031101257,1108,2023,CON1130,09-MAY-23,27-JUN-23
031101257,1108,2023,CON1160,05-JUN-23,27-JUN-23
031101257,1108,2023,MEC1015,09-SEP-22,27-JAN-23
031101257,1108,2024,ELA2104,05-SEP-23,30-JAN-24
031101257,1108,2024,FOD2040,07-DEC-23,30-JAN-24
031101257,1108,2023,SST1772,31-AUG-22,27-JAN-23
031101257,1108,2023,MEC1110,21-DEC-22,27-JAN-23
031101257,1108,2024,ELA3104,31-JAN-24,26-JUN-24
031101257,1108,2024,MAT2793,05-SEP-23,30-JAN-24
031101257,1108,2023,FOD2060,16-MAY-23,27-JUN-23
031101257,1108,2023,CON1140,19-MAY-23,27-JUN-23
031101257,1108,2024,OTH9900,15-JAN-24,26-JUN-24
031101257,1108,2023,MEC1040,09-NOV-22,27-JAN-23
031101257,1108,2023,FOD1030,05-JUN-23,27-JUN-23
031101257,1108,2023,OTH9901,14-JUN-23,27-JUN-23
031101257,1108,2023,AGR3000,19-OCT-22,27-JAN-23
031101257,1108,2024,FOD2090,31-OCT-23,30-JAN-24
031101257,1108,2023,FOD1020,13-FEB-23,27-JUN-23
031101257,1108,2023,PED0770,19-SEP-22,27-JAN-23
031101257,1108,2023,MEC1020,14-OCT-22,27-JAN-23
031101257,1108,2023,HCS3000,14-SEP-22,27-JAN-23
000352121,1108,2023,MAT1793,31-AUG-22,27-JAN-23
000352121,1108,2023,FOD2060,15-DEC-22,27-JAN-23
000352121,1108,2023,FOD1030,18-JAN-23,27-JAN-23
000352121,1108,2023,PED1445,31-AUG-22,27-JAN-23
000352121,1108,2023,FNA1400,31-JAN-23,27-JUN-23
000352121,1108,2024,SST2772,31-JAN-24,26-JUN-24
000352121,1108,2024,MEC1015,07-FEB-24,26-JUN-24
000352121,1108,2023,SCN1288,31-JAN-23,27-JUN-23
000352121,1108,2023,ELA1104,31-JAN-23,27-JUN-23
000352121,1108,2024,SCN2288,05-SEP-23,30-JAN-24
000352121,1108,2023,SST1772,31-AUG-22,27-JAN-23
000352121,1108,2023,FNA1410,31-JAN-23,27-JUN-23
000352121,1108,2024,MAT2793,05-SEP-23,30-JAN-24
000352121,1108,2024,FNA2400,06-SEP-23,30-JAN-24
000352121,1108,2023,FOD1010,06-SEP-22,27-JAN-23
000352121,1108,2023,FOD1020,06-SEP-22,27-JAN-23
000352121,1108,2023,HCS3000,14-SEP-22,27-JAN-23
000352121,1108,2023,FOD1060,18-NOV-22,27-JAN-23
000352121,1108,2024,ELA1104,31-JAN-24,26-JUN-24
000352121,1108,2024,LDC1092,06-SEP-23,30-JAN-24
000352121,1108,2023,PED0770,19-SEP-22,27-JAN-23
000352121,1108,2023,FOD2100,27-OCT-22,27-JAN-23
014487970,1203,2024,SST2771,05-SEP-23,28-SEP-23
014487970,2239,2024,ELA2104,02-OCT-23,
014487970,1203,2024,SCN2288,05-SEP-23,28-SEP-23
014487970,2239,2024,PED0770,21-NOV-23,24-JAN-24
014487970,2239,2024,PED0770,02-OCT-23,20-NOV-23
046602091,1305,2024,ELA2105,05-SEP-23,30-JAN-24
046602091,1305,2023,SCN1270,31-AUG-22,27-JAN-23
046602091,1305,2023,WLD1130,16-MAY-23,27-JUN-23
046602091,1305,2023,FNA1410,31-JAN-23,27-JUN-23
046602091,2239,2024,MAT2792,05-FEB-24,26-JUN-24
046602091,1305,2023,WLD1060,16-MAY-23,27-JUN-23
046602091,1305,2024,SST3771,31-JAN-24,26-JUN-24
046602091,1305,2024,COM1005,06-SEP-23,30-JAN-24
046602091,1305,2023,AGR1050,01-FEB-23,27-JUN-23
046602091,1305,2024,COM1015,06-SEP-23,30-JAN-24
046602091,1305,2023,WLD1100,16-MAY-23,27-JUN-23
046602091,1305,2023,AGR3000,03-MAR-23,27-JUN-23
046602091,1305,2024,LGS2030,31-JAN-24,26-JUN-24
046602091,1305,2024,OTH9924,08-DEC-23,29-JAN-24
046602091,1305,2023,ELA1105,31-AUG-22,27-JAN-23
046602091,1305,2023,AGR1910,07-JUN-23,27-JUN-23
046602091,1305,2024,OTH1998,31-JAN-24,26-JUN-24
046602091,1305,2023,FNA1400,31-AUG-22,27-JAN-23
046602091,1305,2023,AGR1055,02-FEB-23,27-JUN-23
046602091,1305,2024,COM1055,06-SEP-23,30-JAN-24
046602091,1305,2023,PED1445,31-JAN-23,27-JUN-23
046602091,1305,2023,HCS2020,26-MAY-23,27-JUN-23
046602091,1305,2023,SST1771,31-AUG-22,27-JAN-23
046602091,1305,2023,MAT1791,31-JAN-23,27-JUN-23
046602091,1305,2023,HCS3000,06-FEB-23,27-JUN-23
046602091,1305,2023,AGR1150,01-FEB-23,27-JUN-23
046602091,1305,2024,FNA2400,05-SEP-23,30-JAN-24
046602091,1305,2024,SST2771,05-SEP-23,30-JAN-24
020530763,1306,2023,FOD1030,04-NOV-22,04-NOV-22
020530763,1306,2023,MEC1910,31-JAN-23,06-APR-23
020530763,1306,2024,SST2771,06-SEP-23,30-JAN-24
020530763,1306,2024,WLD1100,05-SEP-23,30-JAN-24
020530763,1306,2024,WLD1070,06-NOV-23,30-JAN-24
020530763,1306,2023,COM1205,31-AUG-22,04-NOV-22
020530763,1306,2023,MEC1040,31-JAN-23,06-APR-23
020530763,1306,2024,CON1140,05-SEP-23,30-JAN-24
020530763,1306,2023,FOD1010,31-AUG-22,04-NOV-22
020530763,1306,2024,WLD1130,05-SEP-23,30-JAN-24
020530763,1306,2023,REC1040,17-APR-23,27-JUN-23
020530763,1306,2024,MAT2793,31-JAN-24,26-JUN-24
020530763,1306,2024,WLD1060,06-NOV-23,30-JAN-24
020530763,1306,2024,ELA2105,31-JAN-24,26-JUN-24
020530763,1306,2024,PED2445,31-JAN-24,05-FEB-24
020530763,1306,2024,WLD1010,06-NOV-23,30-JAN-24
020530763,1306,2023,HCS3000,07-NOV-22,27-JAN-23
020530763,1306,2023,SCN1288,31-AUG-22,27-JAN-23
020530763,1306,2024,CON1120,05-SEP-23,30-JAN-24
020530763,1306,2023,SST1771,31-JAN-23,27-JUN-23
020530763,1306,2024,CON1010,05-SEP-23,30-JAN-24
020530763,1306,2023,FOD1020,31-AUG-22,04-NOV-22
020530763,1306,2023,MEC1015,31-JAN-23,06-APR-23
020530763,1306,2024,CON1130,06-NOV-23,30-JAN-24
020530763,1306,2023,PED0770,07-NOV-22,27-JAN-23
020530763,1306,2023,LDC1092,07-NOV-22,27-JAN-23
020530763,1306,2023,COM1005,31-AUG-22,04-NOV-22
020530763,1306,2024,SCN2288,05-SEP-23,30-JAN-24
020530763,1306,2023,ELA1105,31-AUG-22,27-JAN-23
020530763,1306,2023,PED1445,31-JAN-23,27-JUN-23
020530763,1306,2023,HCS1050,17-APR-23,27-JUN-23
020530763,1306,2023,MAT1793,31-JAN-23,27-JUN-23
020530763,1306,2024,CON2130,06-NOV-23,30-JAN-24
020530763,1306,2023,HSS1010,17-APR-23,27-JUN-23
041940439,1101,2024,SST2771,31-JAN-24,26-JUN-24
041940439,1101,2023,HSA3900,06-SEP-22,27-JAN-23
041940439,1101,2024,SST2771,05-SEP-23,18-SEP-23
041940439,1101,2024,FOD1010,27-SEP-23,30-JAN-24
041940439,1101,2024,MAT2793,31-JAN-24,26-JUN-24
041940439,1101,2023,FAS1020,19-SEP-22,27-JAN-23
041940439,1101,2023,HCS3000,31-AUG-22,27-JAN-23
041940439,1101,2024,FOD1060,19-OCT-23,30-JAN-24
041940439,1101,2023,FAS1010,15-SEP-22,27-JAN-23
041940439,1101,2024,FOD1910,13-DEC-23,30-JAN-24
041940439,1101,2023,SCN1270,03-FEB-23,27-JUN-23
041940439,1101,2023,SCN1288,31-AUG-22,27-JAN-23
041940439,1101,2023,COS2010,24-OCT-22,27-JAN-23
041940439,1101,2023,ELA1104,19-JUN-23,27-JUN-23
041940439,1101,2024,ELA2104,31-JAN-24,26-JUN-24
041940439,1101,2024,MAT1793,19-SEP-23,30-JAN-24
041940439,1101,2023,FAS1030,06-SEP-22,27-JAN-23
041940439,1101,2023,FAS1060,07-NOV-22,27-JAN-23
041940439,1101,2023,PED1445,31-AUG-22,27-JAN-23
041940439,1101,2023,FAS1000,11-OCT-22,27-JAN-23
041940439,1101,2023,HSA3411,19-DEC-22,27-JAN-23
041940439,1101,2023,MAT1791,03-FEB-23,27-JUN-23
041940439,1101,2024,MAT1791,05-SEP-23,18-SEP-23
041940439,1101,2024,SCN1270,05-SEP-23,30-JAN-24
041940439,1101,2023,SST1771,31-JAN-23,27-JUN-23
041940439,1101,2024,FOD2170,09-JAN-24,30-JAN-24
041940439,1101,2023,COS1010,06-SEP-22,27-JAN-23
041940439,1101,2024,FOD2040,22-NOV-23,30-JAN-24
041940439,1101,2024,AGR3000,02-FEB-24,26-JUN-24
041940439,1101,2023,PED0770,31-AUG-22,27-JAN-23
041940439,1101,2023,COS1020,08-SEP-22,27-JAN-23
041940439,1101,2024,LDC1909,05-SEP-23,30-JAN-24
041940439,1101,2023,HSA3431,24-OCT-22,27-JAN-23
041940439,1101,2023,MAT1793,31-JAN-23,02-FEB-23
041940439,1101,2023,ELA1105,31-JAN-23,16-JUN-23
041940439,1101,2023,FAS1190,05-DEC-22,27-JAN-23
041940439,1101,2024,FOD2070,13-NOV-23,30-JAN-24
041940439,1101,2024,COS3020,21-FEB-24,26-JUN-24
033521858,1101,2023,LGS3080,28-NOV-22,27-JAN-23
033521858,1101,2024,SCN2796,31-JAN-24,26-JUN-24
033521858,1101,2023,MAT1791,31-AUG-22,27-JAN-23
033521858,1101,2023,SSN3176,02-FEB-23,27-JUN-23
033521858,1101,2024,SST2772,31-JAN-24,26-JUN-24
033521858,1101,2023,LDC3155,31-AUG-22,27-JAN-23
033521858,1101,2023,SSN2172,31-AUG-22,27-JAN-23
033521858,1101,2023,SCN1270,31-AUG-22,27-JAN-23
033521858,1101,2023,LGS3060,05-DEC-22,27-JAN-23
033521858,1101,2023,ELA1104,19-JUN-23,27-JUN-23
033521858,1101,2024,ELA2104,05-SEP-23,30-JAN-24
033521858,1101,2023,PED0770,31-JAN-23,27-JUN-23
033521858,1101,2024,MAT2791,31-JAN-24,26-JUN-24
033521858,1101,2023,PED1445,31-JAN-23,27-JUN-23
033521858,1101,2023,SST1772,31-JAN-23,27-JUN-23
033521858,1101,2023,LGS3040,31-AUG-22,27-JAN-23
033521858,1101,2023,LGS3070,19-SEP-22,27-JAN-23
033521858,1101,2023,LGS3910,17-JAN-23,27-JAN-23
033521858,1101,2024,SCN2231,06-SEP-23,30-JAN-24
033521858,1101,2023,LGS2010,31-AUG-22,27-JAN-23
033521858,1101,2024,SCN3270,31-JAN-24,26-JUN-24
033521858,1101,2023,SSN2176,02-FEB-23,27-JUN-23
033521858,1101,2023,ELA1105,31-JAN-23,16-JUN-23
033521858,1101,2024,SCN2270,05-SEP-23,30-JAN-24
007123632,1101,2024,HSS1010,13-SEP-23,01-NOV-23
007123632,1101,2023,CON1180,24-NOV-22,27-JAN-23
007123632,1101,2024,SCN2797,05-SEP-23,30-JAN-24
007123632,1101,2023,CON1070,19-SEP-22,27-JAN-23
007123632,1101,2023,WLD1060,04-MAY-23,27-JUN-23
007123632,1101,2023,FIN2060,21-MAR-23,27-JUN-23
007123632,1101,2024,SST2772,31-JAN-24,26-JUN-24
007123632,1101,2023,SCN1270,31-AUG-22,27-JAN-23
007123632,1101,2023,OTH9910,20-JUN-23,27-JUN-23
007123632,1101,2023,OTH9909,20-JUN-23,27-JUN-23
007123632,1101,2023,ELA1104,31-AUG-22,27-JAN-23
007123632,1101,2023,CON1120,19-SEP-22,27-JAN-23
007123632,1101,2023,CON1130,19-SEP-22,27-JAN-23
007123632,1101,2024,MAT2792,05-SEP-23,30-JAN-24
007123632,1101,2023,MAT1791,31-JAN-23,27-JUN-23
007123632,1101,2023,SST1772,31-AUG-22,27-JAN-23
007123632,1101,2023,CON1010,19-SEP-22,27-JAN-23
007123632,1101,2023,FIN1015,25-APR-23,27-JUN-23
007123632,1101,2024,ELA3104,31-JAN-24,26-JUN-24
007123632,1101,2023,ELA2104,02-FEB-23,27-JUN-23
007123632,1101,2023,AGR3000,27-SEP-22,27-JAN-23
007123632,1101,2023,WLD1130,04-MAY-23,27-JUN-23
007123632,1101,2023,CON1140,24-NOV-22,27-JAN-23
007123632,1101,2023,HCS3000,31-JAN-23,27-JUN-23
007123632,1101,2023,FIN1010,21-MAR-23,27-JUN-23
007123632,1101,2023,PED0770,31-JAN-23,27-JUN-23
007123632,1101,2023,CON1910,24-NOV-22,27-JAN-23
007123632,1101,2024,OTH9911,22-NOV-23,30-JAN-24
007123632,1101,2023,PED1445,31-JAN-23,27-JUN-23
007123632,1101,2023,WLD1100,04-MAY-23,27-JUN-23
003684306,1101,2023,PED0770,31-AUG-22,27-JAN-23
003684306,1101,2023,COS1020,21-FEB-23,27-JUN-23
003684306,1101,2023,COS1010,03-FEB-23,27-JUN-23
003684306,1101,2024,SCN2796,31-JAN-24,26-JUN-24
003684306,1101,2024,SCN2797,31-JAN-24,26-JUN-24
003684306,1101,2024,SST2771,05-SEP-23,30-JAN-24
003684306,1101,2024,HCS3000,09-FEB-24,26-JUN-24
003684306,1101,2023,LDC3155,31-JAN-23,27-JUN-23
003684306,1101,2023,SCN1270,31-AUG-22,27-JAN-23
003684306,1101,2023,SST1771,31-AUG-22,27-JAN-23
003684306,1101,2023,HSA3900,03-FEB-23,27-JUN-23
003684306,1101,2023,HSA3436,03-MAR-23,27-JUN-23
003684306,1101,2024,ELA2105,05-SEP-23,30-JAN-24
003684306,1101,2023,PED1445,31-AUG-22,27-JAN-23
003684306,1101,2023,SSN2172,31-JAN-23,27-JUN-23
003684306,1101,2024,MAT2791,05-SEP-23,30-JAN-24
003684306,1101,2023,FNA1400,31-AUG-22,27-JAN-23
003684306,1101,2023,MAT1791,31-JAN-23,27-JUN-23
003684306,1101,2023,HSA3411,03-MAR-23,27-JUN-23
003684306,1101,2024,PED2445,05-SEP-23,30-JAN-24
003684306,1101,2023,HSA3431,03-FEB-23,27-JUN-23
003684306,1101,2023,ELA1105,31-JAN-23,27-JUN-23
003684306,1101,2023,HSA3421,03-MAR-23,27-JUN-23
003684306,1101,2023,COS2010,02-JUN-23,27-JUN-23
003684306,1101,2024,SCN2231,31-JAN-24,26-JUN-24
027802058,1101,2024,FNA2400,05-SEP-23,30-JAN-24
027802058,1101,2023,PED1445,31-JAN-23,27-JUN-23
027802058,1101,2024,SCN2796,31-JAN-24,26-JUN-24
027802058,1101,2024,HSS1010,13-SEP-23,30-JAN-24
027802058,1101,2024,REC2020,05-DEC-23,30-JAN-24
027802058,1101,2023,SSN3176,02-FEB-23,27-JUN-23
027802058,1101,2024,SST2771,05-SEP-23,30-JAN-24
027802058,1101,2023,FOD2070,20-APR-23,27-JUN-23
027802058,1101,2023,FOD2040,08-MAY-23,27-JUN-23
027802058,1101,2023,FOD1060,21-MAR-23,27-JUN-23
027802058,1101,2023,FOD1010,13-FEB-23,27-JUN-23
027802058,1101,2024,LDC1269,31-JAN-24,26-JUN-24
027802058,1101,2024,HCS1050,06-OCT-23,30-JAN-24
027802058,1101,2023,SCN1270,31-AUG-22,27-JAN-23
027802058,1101,2023,ELA1105,31-AUG-22,27-JAN-23
027802058,1101,2023,PED0770,31-JAN-23,27-JUN-23
027802058,1101,2023,FOD1020,02-MAR-23,27-JUN-23
027802058,1101,2023,SST1771,31-AUG-22,27-JAN-23
027802058,1101,2023,FOD2910,12-JUN-23,27-JUN-23
027802058,1101,2024,MAT2791,31-JAN-24,26-JUN-24
027802058,1101,2023,MAT1791,31-JAN-23,27-JUN-23
027802058,1101,2024,PED2445,31-JAN-24,26-JUN-24
027802058,1101,2024,REC1030,05-DEC-23,30-JAN-24
027802058,1101,2024,SCN2231,05-SEP-23,30-JAN-24
027802058,1101,2024,REC1020,01-NOV-23,30-JAN-24
027802058,1101,2023,FNA1400,31-AUG-22,27-JAN-23
027802058,1101,2023,SSN2176,02-FEB-23,27-JUN-23
027802058,1101,2023,FOD2170,30-MAY-23,27-JUN-23
027802058,1101,2024,FNA2400,05-SEP-23,30-JAN-24
027802058,1101,2023,PED1445,31-JAN-23,27-JUN-23
027802058,1101,2024,SCN2796,31-JAN-24,26-JUN-24
027802058,1101,2024,HSS1010,13-SEP-23,30-JAN-24
027802058,1101,2024,REC2020,05-DEC-23,30-JAN-24
027802058,1101,2023,SSN3176,02-FEB-23,27-JUN-23
027802058,1101,2024,SST2771,05-SEP-23,30-JAN-24
027802058,1101,2023,FOD2070,20-APR-23,27-JUN-23
027802058,1101,2023,FOD2040,08-MAY-23,27-JUN-23
027802058,1101,2023,FOD1060,21-MAR-23,27-JUN-23
027802058,1101,2023,FOD1010,13-FEB-23,27-JUN-23
027802058,1101,2024,LDC1269,31-JAN-24,26-JUN-24
027802058,1101,2024,HCS1050,06-OCT-23,30-JAN-24
027802058,1101,2023,SCN1270,31-AUG-22,27-JAN-23
027802058,1101,2023,ELA1105,31-AUG-22,27-JAN-23
027802058,1101,2023,PED0770,31-JAN-23,27-JUN-23
027802058,1101,2023,FOD1020,02-MAR-23,27-JUN-23
027802058,1101,2023,SST1771,31-AUG-22,27-JAN-23
027802058,1101,2023,FOD2910,12-JUN-23,27-JUN-23
027802058,1101,2024,MAT2791,31-JAN-24,26-JUN-24
027802058,1101,2023,MAT1791,31-JAN-23,27-JUN-23
027802058,1101,2024,PED2445,31-JAN-24,26-JUN-24
027802058,1101,2024,REC1030,05-DEC-23,30-JAN-24
027802058,1101,2024,SCN2231,05-SEP-23,30-JAN-24
027802058,1101,2024,REC1020,01-NOV-23,30-JAN-24
027802058,1101,2023,FNA1400,31-AUG-22,27-JAN-23
027802058,1101,2023,SSN2176,02-FEB-23,27-JUN-23
027802058,1101,2023,FOD2170,30-MAY-23,27-JUN-23
034949637,1101,2023,PED0770,31-AUG-22,27-JAN-23
034949637,1101,2024,CON2035,13-SEP-23,30-JAN-24
034949637,1101,2024,CON2910,26-FEB-24,26-JUN-24
034949637,1101,2024,CON1910,22-JAN-24,30-JAN-24
034949637,1101,2024,HCS3000,19-SEP-23,26-JUN-24
034949637,1101,2023,CON1070,20-SEP-22,27-JAN-23
034949637,1101,2023,FOD2070,28-APR-23,27-JUN-23
034949637,1101,2023,FOD2040,08-MAY-23,27-JUN-23
034949637,1101,2023,FOD1060,21-MAR-23,27-JUN-23
034949637,1101,2023,FOD1010,13-FEB-23,27-JUN-23
034949637,2239,2024,MAT1793,25-SEP-23,
034949637,1101,2023,SCN1270,31-JAN-23,27-JUN-23
034949637,1101,2023,MEC1015,27-APR-23,27-JUN-23
034949637,1101,2023,MEC1040,15-MAY-23,27-JUN-23
034949637,1101,2024,CON2050,13-SEP-23,30-JAN-24
034949637,1101,2024,ELA2104,31-JAN-24,26-JUN-24
034949637,1101,2023,PED1445,31-AUG-22,27-JAN-23
034949637,1101,2023,FOD1020,02-MAR-23,27-JUN-23
034949637,1101,2023,CON1120,19-SEP-22,27-JAN-23
034949637,1101,2023,CON1130,19-SEP-22,27-JAN-23
034949637,1101,2023,ELT1030,21-FEB-23,27-JUN-23
034949637,1101,2023,MEC1020,31-MAY-23,27-JUN-23
034949637,1101,2023,MAT1791,31-AUG-22,27-JAN-23
034949637,1101,2024,CON1160,26-FEB-24,26-JUN-24
034949637,1101,2023,SST1772,31-AUG-22,27-JAN-23
034949637,1101,2023,CON1010,19-SEP-22,27-JAN-23
034949637,1101,2023,ELA1104,31-JAN-23,27-JUN-23
034949637,1101,2024,CON1140,13-NOV-23,30-JAN-24
034949637,1101,2023,ELT2030,20-MAR-23,27-JUN-23
034949637,1101,2024,SCN2288,31-JAN-24,26-JUN-24
034949637,1101,2024,PED2445,05-SEP-23,30-JAN-24
034949637,1101,2024,CON1180,13-NOV-23,30-JAN-24
034949637,1101,2024,CON2045,13-SEP-23,30-JAN-24
034949637,1101,2024,SST2772,05-SEP-23,30-JAN-24
034949637,1101,2023,FOD2170,02-JUN-23,27-JUN-23
034949637,1101,2023,CON2150,24-NOV-22,27-JAN-23
024854920,0590,2024,CON2035,15-SEP-23,30-JAN-24
024854920,0590,2023,MAT1793,31-AUG-22,27-JAN-23
024854920,0590,2023,FAB1100,14-DEC-22,27-JAN-23
024854920,0590,2024,LDC3256,31-JAN-24,26-JUN-24
024854920,0590,2024,ELA2104,31-JAN-24,26-JUN-24
024854920,0590,2023,FAB1010,28-SEP-22,27-JAN-23
024854920,0590,2023,FAB1910,07-DEC-22,27-JAN-23
024854920,0590,2023,PED1445,31-JAN-23,27-JUN-23
024854920,0590,2023,CON1070,28-FEB-23,27-JUN-23
